word	nodeType	synsetCount	unit	count
-	ADJ	0	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
about	ADJ	8	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	4
actual	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
adorable	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
alive	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
annoying	ADJ	3	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
bad	ADJ	17	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	4
beautiful	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	3
believable	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
big	ADJ	17	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
broad	ADJ	9	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
careful	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
certain	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
cheap	ADJ	4	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
close	ADJ	37	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	7
cowardly	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
dangerous	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
dark	ADJ	16	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
dead	ADJ	21	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
deceased	ADJ	3	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
different	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
dumbass	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
excellent	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
extra	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
fake	ADJ	8	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
fine	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
friggin	ADJ	0	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
glad	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
good	ADJ	27	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	9
great	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
hard	ADJ	22	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
hot	ADJ	21	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
important	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
impossible	ADJ	4	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
inside	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
interested	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
internal	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	8
intriguing	ADJ	4	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
left	ADJ	24	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
li'l	ADJ	0	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
little	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	3
main	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	41
many	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
more	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
much	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
murderous	ADJ	1	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
next	ADJ	4	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
nice	ADJ	6	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
open	ADJ	36	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
own	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
pregnant	ADJ	3	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	2
ranged	ADJ	8	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
remote	ADJ	6	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
right	ADJ	36	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	5
satisfied	ADJ	5	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
second	ADJ	15	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
separate	ADJ	19	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
serious	ADJ	6	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
simple	ADJ	9	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
single	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
slow	ADJ	11	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
small	ADJ	13	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
sorry	ADJ	4	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
sparkling	ADJ	7	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
strange	ADJ	3	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	4
strong	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
sure	ADJ	10	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	3
suspicious	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
true	ADJ	15	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	3
unguarded	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
unyielding	ADJ	2	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
whole	ADJ	8	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
wrong	ADJ	13	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
young	ADJ	14	04x26_-_A_Little_Story_From_The_Past__My_Name_Is_Doppio_	1
\c&h&\c&hfcc&}rumble	ADJ	0	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
able	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	6
about	ADJ	8	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
arduous	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
asleep	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	5
bad	ADJ	17	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
berserk	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
big	ADJ	17	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
certain	ADJ	7	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
clear	ADJ	45	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
close	ADJ	37	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
closed	ADJ	26	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
dead	ADJ	21	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
deep	ADJ	21	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
elastic	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
elite	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
enough	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
eternal	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
female	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
few	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
fine	ADJ	10	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
firm	ADJ	14	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
first	ADJ	16	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
full	ADJ	13	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
good	ADJ	27	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
great	ADJ	7	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
gross	ADJ	10	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
hairy	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
important	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
impossible	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
insignificant	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
internal	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
irresponsible	ADJ	1	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
itchy	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
left	ADJ	24	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
li'l	ADJ	0	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
little	ADJ	10	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
main	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	35
malformed	ADJ	1	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
mere	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
mista	ADJ	0	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
more	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
much	ADJ	7	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
mysterious	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
next	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
normal	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
okay	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
old	ADJ	9	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
only	ADJ	9	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
other	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
own	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
precise	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
refreshed	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
right	ADJ	36	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
second	ADJ	15	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
single	ADJ	10	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
slight	ADJ	5	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
small	ADJ	13	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
strange	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
sure	ADJ	10	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
surprised	ADJ	4	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
tight	ADJ	16	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
trivial	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
true	ADJ	15	04x34_-_The_Requiem_Quietly_Plays__Part_1	2
unbelievable	ADJ	2	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
weird	ADJ	3	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
wet	ADJ	9	04x34_-_The_Requiem_Quietly_Plays__Part_1	1
wrong	ADJ	13	04x34_-_The_Requiem_Quietly_Plays__Part_1	3
able	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
alive	ADJ	7	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	5
amazing	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
anxious	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
autopsy	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
awesome	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
bad	ADJ	17	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
believable	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
big	ADJ	17	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
careful	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
cautious	ADJ	3	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
certain	ADJ	7	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
clear	ADJ	45	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
close	ADJ	37	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	4
considerate	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
correct	ADJ	12	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
crazy	ADJ	6	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
dead	ADJ	21	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	4
depressed	ADJ	8	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
double	ADJ	21	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
fatty	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
favorite	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
fine	ADJ	10	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
freakin	ADJ	0	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
free	ADJ	22	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
good	ADJ	27	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
hard	ADJ	22	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
helpless	ADJ	3	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
hilarious	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
hot	ADJ	21	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
impatient	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
impossible	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
internal	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
last	ADJ	21	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
left	ADJ	24	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
little	ADJ	10	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
main	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	20
many	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
much	ADJ	7	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
mysterious	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
new	ADJ	12	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
nice	ADJ	6	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
old	ADJ	9	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
only	ADJ	9	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
other	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	4
own	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	4
particular	ADJ	9	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
perfect	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
possible	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
ready	ADJ	8	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
real	ADJ	13	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
respectful	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
right	ADJ	36	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	5
rough	ADJ	18	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
sad	ADJ	3	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
safe	ADJ	7	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
same	ADJ	6	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
scared	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
second	ADJ	15	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
secret	ADJ	14	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
shitty	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
sorry	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
special	ADJ	10	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
strong	ADJ	10	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
stupid	ADJ	4	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	6
such	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
sudden	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
sure	ADJ	10	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	7
sweet	ADJ	16	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	2
trustworthy	ADJ	2	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
untrustworthy	ADJ	1	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
worth	ADJ	5	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	3
wrong	ADJ	13	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	4
young	ADJ	14	04x05_-_Find_Polpo_s_Fortune__-_Let_s_Find_Polpo_s_Fortune_	1
\c&h&\c&hc&}rumble	ADJ	0	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
\shad\fad(,)}jean	ADJ	0	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
able	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	4
authentic	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
awake	ADJ	3	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
back	ADJ	28	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
bad	ADJ	17	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
berserk	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
bizarre	ADJ	1	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
black	ADJ	22	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
close	ADJ	37	04x35_-_The_Requiem_Quietly_Plays__Part_2	4
coincidental	ADJ	1	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
cold	ADJ	16	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
correct	ADJ	12	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
dear	ADJ	8	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
defensive	ADJ	3	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
difficult	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
dominant	ADJ	5	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
dumb	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
empty	ADJ	10	04x35_-_The_Requiem_Quietly_Plays__Part_2	5
eternal	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
few	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
first	ADJ	16	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
glad	ADJ	5	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
hot	ADJ	21	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
impossible	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
inconceivable	ADJ	1	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
invincible	ADJ	1	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
left	ADJ	24	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
li'l	ADJ	0	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
main	ADJ	5	04x35_-_The_Requiem_Quietly_Plays__Part_2	24
more	ADJ	5	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
most	ADJ	5	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
multiple	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
okay	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
old	ADJ	9	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
only	ADJ	9	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
other	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
own	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
physical	ADJ	7	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
possible	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	4
right	ADJ	36	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
safe	ADJ	7	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
same	ADJ	6	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
separate	ADJ	19	04x35_-_The_Requiem_Quietly_Plays__Part_2	2
slow	ADJ	11	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
split	ADJ	18	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
sudden	ADJ	1	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
sure	ADJ	10	04x35_-_The_Requiem_Quietly_Plays__Part_2	4
traumatic	ADJ	2	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
vital	ADJ	4	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
weak	ADJ	12	04x35_-_The_Requiem_Quietly_Plays__Part_2	1
wrong	ADJ	13	04x35_-_The_Requiem_Quietly_Plays__Part_2	3
able	ADJ	4	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
absolute	ADJ	6	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
alive	ADJ	7	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	3
autopsy	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
bad	ADJ	17	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	2
big	ADJ	17	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
bitter	ADJ	12	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
blue	ADJ	16	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
careful	ADJ	5	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
convincing	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
culinary	ADJ	1	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
damn	ADJ	5	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
dangerous	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
dead	ADJ	21	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
deep	ADJ	21	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
delicious	ADJ	3	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
disgusting	ADJ	3	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	2
drunk	ADJ	9	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
enough	ADJ	3	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
few	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
fine	ADJ	10	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
flat	ADJ	24	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
free	ADJ	22	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
full	ADJ	13	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
golden	ADJ	6	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
good	ADJ	27	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	3
gross	ADJ	10	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
guilty	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
happy	ADJ	4	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
healthy	ADJ	5	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
herbivorous	ADJ	1	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
high	ADJ	18	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
human	ADJ	4	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	2
hunched	ADJ	2	04x38_-_Gold_Experience_Requiem_-_Golden_Wind_Requiem	1
